OTU_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,COMMENT.on.genus,primary_lifestyle,Secondary_lifestyle,Comment_on_lifestyle_template,Endophytic_interaction_capability_template,Plant_pathogenic_capacity_template,Decay_substrate_template,Decay_type_template,Aquatic_habitat_template,Animal_biotrophic_capacity_template,Specific_hosts,Growth_form_template,Fruitbody_type_template,Hymenium_type_template,Ectomycorrhiza_exploration_type_template,Ectomycorrhiza_lineage_template,primary_photobiont,secondary_photobiont,Decay_type,Fruitbody_type
OTU5175,Fungi,Ascomycota,Sordariomycetes,Boliniales,Boliniaceae,Apiorhynchostoma,Apiorhynchostoma curreyi,,wood_saprotroph,,,,,wood,,non-aquatic,,,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed,,,,,,"perithecium_(hymenium_hidden,_narrow_opening)"
OTU5176,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,Hohenbuehelia,,,wood_saprotroph,nematophagous,,,,"wood,animal_material",white_rot,non-aquatic,nematophagous,,filamentous_mycelium,agaricoid,gills,,,,,white_rot,agaricoid
OTU5178,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,,Contumyces,Contumyces rosellus,,moss_symbiont,,,moss-associated,moss-associated,,,non-aquatic,,,filamentous_mycelium,agaricoid,gills,,,,,,agaricoid
OTU5180,Fungi,Ascomycota,Sordariomycetes,Xylariales,Sporocadaceae,Seimatosporium,Seimatosporium luteosporum,,plant_pathogen,,,,leaf/fruit/seed_pathogen,,,non-aquatic,,,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed,,,,,,"perithecium_(hymenium_hidden,_narrow_opening)"
OTU5181,Fungi,Ascomycota,Lecanoromycetes,,,,,,,,,,,,,,,,,,,,,,,,
OTU5189,Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascobolaceae,Ascobolus,Ascobolus americanus,,litter_saprotroph,dung_saprotroph,,,,"leaf/fruit/seed,dung",,non-aquatic,,,filamentous_mycelium,apothecium_(hymenium_on_surface),smooth,,,,,,apothecium_(hymenium_on_surface)
OTU5190,Fungi,Rozellomycota,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5195,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,,,unspecified_saprotroph,foliar_endophyte,"hypervariable,_saprotroph_animal_pathogen_endophyte",foliar_endophyte,,"leaf/fruit/seed,soil,dung,animal_material",mold,partly_aquatic,animal_parasite/opportunistic_human_parasite,,filamentous_mycelium,,,,,,,mold,
OTU5196,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Microascus,Microascus longirostris,,soil_saprotroph,litter_saprotroph,,foliar_endophyte,leaf/fruit/seed_pathogen,"leaf/fruit/seed,soil",,partly_aquatic,opportunistic_human_parasite,,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed,,,,,,"perithecium_(hymenium_hidden,_narrow_opening)"
OTU5198,Fungi,Basidiomycota,Microbotryomycetes,,Colacogloeaceae,Colacogloea,,,mycoparasite,fungal_decomposer,,no_endophytic_capacity,,fungal_material,,non-aquatic,,,dimorphic_yeast,none,none,,,,,,none
OTU5199,Fungi,Ascomycota,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5204,Fungi,Chytridiomycota,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5205,Fungi,Olpidiomycota,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5209,Fungi,Ascomycota,Leotiomycetes,Helotiales,Mollisiaceae,Phialocephala,,,soil_saprotroph,root_endophyte,,root_endophyte_dark_septate,root-associated,"roots,soil",,non-aquatic,,,filamentous_mycelium,apothecium_(hymenium_on_surface),smooth,,,,,,apothecium_(hymenium_on_surface)
OTU5212,Fungi,Rozellomycota,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5213,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Neocamarosporiaceae,,,,,,,,,,,,,,,,,,,,,,
OTU5215,Fungi,,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5216,Fungi,Basidiomycota,Agaricomycetes,Russulales,Peniophoraceae,Peniophora,,,wood_saprotroph,plant_pathogen,,,wood_pathogen,wood,white_rot,partly_aquatic,,,filamentous_mycelium,corticioid,smooth,,,,,white_rot,corticioid
OTU5217,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Diaporthaceae,Diaporthe,,,plant_pathogen,litter_saprotroph,,foliar_endophyte,leaf/fruit/seed_pathogen,leaf/fruit/seed,,partly_aquatic,,,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed,,,,,,"perithecium_(hymenium_hidden,_narrow_opening)"
OTU5218,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,,Oliveonia,Oliveonia pauxilla,,wood_saprotroph,,,,,wood,,non-aquatic,,,filamentous_mycelium,corticioid,smooth,,,,,,corticioid
OTU5219,Fungi,Ascomycota,Sordariomycetes,,,,,,,,,,,,,,,,,,,,,,,,
OTU5220,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,,Neophaeococcomyces,Neophaeococcomyces aloes,,plant_pathogen,litter_saprotroph,,,leaf/fruit/seed_pathogen,leaf/fruit/seed,,non-aquatic,,,yeast,,,,,,,,
OTU5229,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Nectriopsis,Nectriopsis epimycota,,lichen_parasite,protistan_parasite,,,,"fungal_material,algal_material",,non-aquatic,,,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed,,,,,,"perithecium_(hymenium_hidden,_narrow_opening)"
OTU5235,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Chrysosporium,Chrysosporium lobatum,,wood_saprotroph,,,,,wood,soft_rot,partly_aquatic,,,filamentous_mycelium,,,,,,,soft_rot,
OTU5237,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Sporobolomyces,,,mycoparasite,,litter_saprotroph_some_species,,,fungal_material,,partly_aquatic,,,yeast,none,none,,,,,,none
OTU5238,Fungi,Rozellomycota,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5240,Fungi,Monoblepharomycota,Monoblepharidomycetes,Monoblepharidales,Monoblepharidaceae,,,,,,,,,,,,,,,,,,,,,,
OTU5241,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,Coprinellus radians,,soil_saprotroph,,,,,soil,,partly_aquatic,,,filamentous_mycelium,agaricoid,gills,,,,,,agaricoid
OTU5242,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Hypholoma,,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,agaricoid,gills,,,,,white_rot,agaricoid
OTU5243,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,,,,,,,,,,,,,,,,,,,,,
OTU5244,Fungi,,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5245,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Rhinocladiella,,,soil_saprotroph,animal_parasite,,root_endophyte_dark_septate,root-associated,"soil,animal_material",,partly_freshwater_(partly_non-aquatic),animal_parasite/opportunistic_human_parasite,,dimorphic_yeast,,,,,,,,
OTU5254,Fungi,Basidiomycota,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5262,Fungi,,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5269,Fungi,Rozellomycota,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5273,Fungi,Ascomycota,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5277,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Trichomonascaceae,Blastobotrys,Blastobotrys elegans,,nectar/tap_saprotroph,,,,,sugar-rich_substrates,,partly_aquatic,animal-associated,,yeast,none,none,,,,,,none
OTU5280,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,,,soil_saprotroph,root_endophyte_dark_septate,"mycoparasite_some_species,animal_pathogen_some_species",root_endophyte_dark_septate,,soil,,non-aquatic,animal_parasite/opportunistic_human_parasite,,dimorphic_yeast,,,,,,,,
OTU5285,Fungi,Rozellomycota,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5287,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Uromyces,Uromyces vignae,,plant_pathogen,,obligate_plant_pathogen,no_endophytic_capacity,leaf/fruit/seed_pathogen,,,non-aquatic,,,filamentous_mycelium,rust,other,,,,,,rust
OTU5289,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Trichomeriaceae,Knufia,,,soil_saprotroph,rock-inhabiting,,,leaf/fruit/seed_pathogen,"leaf/fruit/seed,soil,animal_material",,partly_aquatic,opportunistic_animal_parasite,,dimorphic_yeast,,,,,,,,
OTU5290,Fungi,Basidiomycota,Cystobasidiomycetes,,Buckleyzymaceae,Buckleyzyma,Buckleyzyma salicina,,epiphyte,litter_saprotroph,,no_endophytic_capacity,,leaf/fruit/seed,,partly_aquatic,,,yeast,none,none,,,,,,none
OTU5298,Fungi,,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5304,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Tubulicrinaceae,Tubulicrinis,,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,corticioid,smooth,,,,,white_rot,corticioid
OTU5308,Fungi,Chytridiomycota,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5311,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudeurotium,,,dung_saprotroph,soil_saprotroph,,,,"soil,dung",,partly_aquatic,,,filamentous_mycelium,"cleistothecium_(closed,_spherical)",closed,,,,,,"cleistothecium_(closed,_spherical)"
OTU5312,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,,,,,,,,,,,,,,,,,,,,,,,
OTU5318,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,,Candida,Candida membranifaciens,,nectar/tap_saprotroph,,,,,sugar-rich_substrates,,partly_aquatic,animal-associated/opportunistic_human_parasite,,yeast,none,none,,,,,,none
OTU5321,Fungi,Ascomycota,Dothideomycetes,Dothideales,Dothideaceae,Dothidea,,,litter_saprotroph,wood_saprotroph,,no_endophytic_capacity,leaf/fruit/seed_pathogen,"wood,leaf/fruit/seed",,non-aquatic,,,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed,,,,,,"perithecium_(hymenium_hidden,_narrow_opening)"
OTU5324,Fungi,Ascomycota,Sordariomycetes,Pleurotheciales,Pleurotheciaceae,Phaeoisaria,Phaeoisaria clematidis,,wood_saprotroph,,,,,wood,soft_rot,partly_aquatic,,,filamentous_mycelium,none,none,,,,,soft_rot,none
OTU5325,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Cryptococcaceae,Kwoniella,,,unspecified_saprotroph,,,,,,,partly_aquatic,,,dimorphic_yeast,,,,,,,,
OTU5328,Fungi,Ascomycota,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5332,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Typhulaceae,Typhula,Typhula uncialis,,plant_pathogen,litter_saprotroph,,,leaf/fruit/seed_pathogen,leaf/fruit/seed,,non-aquatic,,,filamentous_mycelium,clavarioid,smooth,,,,,,clavarioid
OTU5333,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Pragmopora,Pragmopora amphibola,,wood_saprotroph,,,,,wood,,non-aquatic,,,filamentous_mycelium,apothecium_(hymenium_on_surface),smooth,,,,,,apothecium_(hymenium_on_surface)
OTU5345,Fungi,Ascomycota,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5351,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Chaetopreussia,,,dung_saprotroph,,,,,dung,,non-aquatic,,,filamentous_mycelium,"cleistothecium_(closed,_spherical)",closed,,,,,,"cleistothecium_(closed,_spherical)"
OTU5359,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella,,,ectomycorrhizal,,,,,,,non-aquatic,,,filamentous_mycelium,corticioid,smooth,medium-distance_smooth,/tomentella-thelephora,,,,corticioid
OTU5360,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Cyphellophoraceae,,,,,,,,,,,,,,,,,,,,,,
OTU5361,Fungi,,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5364,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,,,,,,,,,,,,,,,,,,,,,,,
OTU5366,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcosomataceae,Plectania,Plectania rhytidia,,litter_saprotroph,,,,,leaf/fruit/seed,,non-aquatic,,,filamentous_mycelium,apothecium_(hymenium_on_surface),smooth,,,,,,apothecium_(hymenium_on_surface)
OTU5368,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Trichocladium,,,unspecified_saprotroph,,,,,,,partly_aquatic,,,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed,,,,,,"perithecium_(hymenium_hidden,_narrow_opening)"
OTU5369,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,,,,,,,,,,,,,,,,,,,,,,,
OTU5375,Fungi,Ascomycota,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5383,Fungi,Ascomycota,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5385,Fungi,Ascomycota,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5388,Fungi,Basidiomycota,Atractiellomycetes,Atractiellales,Phleogenaceae,Saccosoma,Saccosoma farinaceum,,wood_saprotroph,,,no_endophytic_capacity,,wood,,non-aquatic,,,filamentous_mycelium,corticioid,,,,,,,corticioid
OTU5389,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paracamarosporium,,,wood_saprotroph,,,no_endophytic_capacity,,wood,,non-aquatic,,,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed,,,,,,"perithecium_(hymenium_hidden,_narrow_opening)"
OTU5390,Fungi,Ascomycota,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5393,Fungi,,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5395,Fungi,Ascomycota,Sordariomycetes,Hypocreales,,,,,,,,,,,,,,,,,,,,,,,
OTU5402,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,,,plant_pathogen,foliar_endophyte,,foliar_endophyte,leaf/fruit/seed_pathogen,leaf/fruit/seed,soft_rot,partly_aquatic,,,filamentous_mycelium,,,,,,,soft_rot,
OTU5403,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Botryotrichum,Botryotrichum domesticum,,unspecified_saprotroph,,litter_saprotroph_some_species,,,,,non-aquatic,,,filamentous_mycelium,none,none,,,,,,none
OTU5404,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,,Sertulicium,Sertulicium niveocremeum,,,,,,,,,,,,,,,,,,,,
OTU5407,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Xenasmataceae,Xenasma,,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,corticioid,smooth,,,,,white_rot,corticioid
OTU5420,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Lecanicillium,,,animal_parasite,animal_decomposer,,foliar_endophyte,,animal_material,,partly_aquatic,invertebrate_parasite,,filamentous_mycelium,,,,,,,,
OTU5431,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Athelia,Athelia bombacina,,lichen_parasite,fungal_decomposer,wood_saprotroph_some_species,,algal_parasite,"fungal_material,algal_material",,non-aquatic,,algae,filamentous_mycelium,corticioid,smooth,,,,,,corticioid
OTU5432,Fungi,,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5439,Fungi,,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5440,Fungi,,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5443,Fungi,Basidiomycota,Geminibasidiomycetes,Geminibasidiales,Geminibasidiaceae,Geminibasidium,,,soil_saprotroph,,extremophile_xerophile_and_heat_resistant,,,soil,,non-aquatic,,,filamentous_mycelium,none,none,,,,,,none
OTU5445,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Zopfiella,Zopfiella tardifaciens,,dung_saprotroph,,,,,dung,,partly_aquatic,,,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed,,,,,,"perithecium_(hymenium_hidden,_narrow_opening)"
OTU5450,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,,,unspecified_saprotroph,foliar_endophyte,"hypervariable,_saprotroph_animal_pathogen_endophyte",foliar_endophyte,,"leaf/fruit/seed,soil,dung,animal_material",mold,partly_aquatic,animal_parasite/opportunistic_human_parasite,,filamentous_mycelium,,,,,,,mold,
OTU5453,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lepiota,Lepiota castanea,,litter_saprotroph,,,,,leaf/fruit/seed,,non-aquatic,,,filamentous_mycelium,agaricoid,gills,,,,,,agaricoid
OTU5455,Fungi,Ascomycota,Leotiomycetes,Leotiales,Mniaeciaceae,,,,,,,,,,,,,,,,,,,,,,
OTU5461,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,,,,,,,,,,,,,,,,,,,,,,,
OTU5472,Fungi,Ascomycota,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5474,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Porpomyces,Porpomyces abiens,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,corticioid,poroid,,,,,white_rot,corticioid
OTU5480,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Orbilia,,synonym of Orbilia,wood_saprotroph,animal_parasite,,,,"wood,leaf/fruit/seed,soil,fungal_material",,partly_aquatic,nematophagous,,filamentous_mycelium,apothecium_(hymenium_on_surface),smooth,,,,,,apothecium_(hymenium_on_surface)
OTU5483,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Melanommataceae,Sporidesmiella,,,wood_saprotroph,,,no_endophytic_capacity,,wood,,non-aquatic,,,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed,,,,,,"perithecium_(hymenium_hidden,_narrow_opening)"
OTU5491,Fungi,Ascomycota,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5497,Fungi,Ascomycota,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5498,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,,,,,,,,,,,,,,,,,,,,,,
OTU5502,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Thelebolaceae,Thelebolus,,,dung_saprotroph,foliar_endophyte,litter_saprotroph_some_species,foliar_endophyte,,"leaf/fruit/seed,dung",,partly_aquatic,,,filamentous_mycelium,"cleistothecium_(closed,_spherical)",closed,,,,,,"cleistothecium_(closed,_spherical)"
OTU5503,Fungi,Ascomycota,Sordariomycetes,Microascales,,Cephalotrichiella,Cephalotrichiella penicillata,,unspecified_saprotroph,,,,,,,non-aquatic,,,filamentous_mycelium,none,none,,,,,,none
OTU5504,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,,,,,,,,,,,,,,,,,,,,,,
OTU5506,Fungi,Ascomycota,Sordariomycetes,Amphisphaeriales,Pestalotiopsidaceae,Neopestalotiopsis,,,plant_pathogen,,,,leaf/fruit/seed_pathogen,,,non-aquatic,,,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed,,,,,,"perithecium_(hymenium_hidden,_narrow_opening)"
OTU5507,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Radulomycetaceae,Radulomyces,Radulomyces confluens,,wood_saprotroph,,,,,wood,white_rot,non-aquatic,,,filamentous_mycelium,corticioid,smooth,,,,,white_rot,corticioid
OTU5510,Fungi,Ascomycota,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5511,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,,,litter_saprotroph,foliar_endophyte,hypervariable,foliar_endophyte,,"wood,leaf/fruit/seed,soil,dung",soft_rot,partly_aquatic,,,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed,,,,,soft_rot,"perithecium_(hymenium_hidden,_narrow_opening)"
OTU5517,Fungi,Ascomycota,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5525,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,,,unspecified_saprotroph,foliar_endophyte,hypervariable,foliar_endophyte,leaf/fruit/seed_pathogen,"leaf/fruit/seed,soil,dung,animal_material",,non-aquatic,animal_parasite,,filamentous_mycelium,"cleistothecium_(closed,_spherical)",closed,,,,,,"cleistothecium_(closed,_spherical)"
OTU5526,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,,,soil_saprotroph,root_endophyte_dark_septate,"mycoparasite_some_species,animal_pathogen_some_species",root_endophyte_dark_septate,,soil,,non-aquatic,animal_parasite/opportunistic_human_parasite,,dimorphic_yeast,,,,,,,,
OTU5527,Fungi,Ascomycota,Dothideomycetes,Venturiales,Sympoventuriaceae,Ochroconis,,,animal_parasite,plant_pathogen,,,leaf/fruit/seed_pathogen,"leaf/fruit/seed,animal_material",,partly_aquatic,opportunistic_human_parasite,,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed,,,,,,"perithecium_(hymenium_hidden,_narrow_opening)"
OTU5528,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,,,,,,,,,,,,,,,,,,,,,,
OTU5531,Fungi,Ascomycota,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5535,Fungi,Ascomycota,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5536,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Helicodendron,,,litter_saprotroph,,,,,leaf/fruit/seed,,partly_freshwater_(partly_non-aquatic),,,filamentous_mycelium,,,,,,,,
OTU5540,Fungi,,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5541,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Hydeomyces,,,wood_saprotroph,,,,,wood,,,,,filamentous_mycelium,,,,,,,,
OTU5543,Fungi,,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5545,Fungi,Ascomycota,Eurotiomycetes,Verrucariales,Verrucariaceae,Verrucaria,Verrucaria ceuthocarpa,,lichenized,,,,,,,partly_aquatic,,,thallus_photosynthetic,,,,,chlorococcoid,,,
OTU5549,Fungi,Ascomycota,Dothideomycetes,Capnodiales,,,,,,,,,,,,,,,,,,,,,,,
OTU5550,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Cystodermella,Cystodermella granulosa,,litter_saprotroph,,,,,leaf/fruit/seed,,non-aquatic,,,filamentous_mycelium,agaricoid,gills,,,,,,agaricoid
OTU5552,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,,,,,,,,,,,,,,,,,,,,,,,
OTU5554,Fungi,,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5556,Fungi,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Oidiodendron,,,soil_saprotroph,root_endophyte,ericoid_mycorrhizal_O._maius,root_endophyte,root-associated,soil,,partly_aquatic,,,filamentous_mycelium,,,,,,,,
OTU5557,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,,,unspecified_saprotroph,foliar_endophyte,hypervariable,foliar_endophyte,leaf/fruit/seed_pathogen,"leaf/fruit/seed,soil,dung,animal_material",,non-aquatic,animal_parasite,,filamentous_mycelium,"cleistothecium_(closed,_spherical)",closed,,,,,,"cleistothecium_(closed,_spherical)"
OTU5558,Fungi,Ascomycota,Sordariomycetes,Hypocreales,,,,,,,,,,,,,,,,,,,,,,,
OTU5562,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Stachylidium,Stachylidium bicolor,,animal_parasite,animal_decomposer,,,,animal_material,,partly_aquatic,animal_parasite,,filamentous_mycelium,none,none,,,,,,none
OTU5563,Fungi,Ascomycota,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5565,Fungi,Basidiomycota,Tritirachiomycetes,Tritirachiales,Tritirachiaceae,Tritirachium,Tritirachium oryzae,,unspecified_saprotroph,animal_parasite,extremophile_thermophile,no_endophytic_capacity,,"soil,animal_material",,partly_aquatic,animal_parasite/opportunistic_human_parasite,,filamentous_mycelium,none,none,,,,,,none
OTU5566,Fungi,Ascomycota,Sordariomycetes,Xylariales,Lopadostomataceae,Lopadostoma,Lopadostoma quercicola,,wood_saprotroph,foliar_endophyte,,foliar_endophyte,,"wood,leaf/fruit/seed",,non-aquatic,,angiosperms,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed,,,,,,"perithecium_(hymenium_hidden,_narrow_opening)"
OTU5568,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,Tubeufia,Tubeufia cerea,,wood_saprotroph,,,no_endophytic_capacity,,wood,,partly_freshwater_(partly_non-aquatic),,,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed,,,,,,"perithecium_(hymenium_hidden,_narrow_opening)"
OTU5571,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Ragnhildiana,Ragnhildiana perfoliati,,plant_pathogen,,,,leaf/fruit/seed_pathogen,,,non-aquatic,,,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed,,,,,,"perithecium_(hymenium_hidden,_narrow_opening)"
OTU5573,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,,,soil_saprotroph,root_endophyte_dark_septate,"mycoparasite_some_species,animal_pathogen_some_species",root_endophyte_dark_septate,,soil,,non-aquatic,animal_parasite/opportunistic_human_parasite,,dimorphic_yeast,,,,,,,,
OTU5574,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lentitheciaceae,Lentithecium,Lentithecium pseudoclioninum,,wood_saprotroph,,,no_endophytic_capacity,,wood,,partly_aquatic,,,filamentous_mycelium,"perithecium_(hymenium_hidden,_narrow_opening)",closed,,,,,,"perithecium_(hymenium_hidden,_narrow_opening)"
OTU5577,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,,,,,,,,,,,,,,,,,,,,,,
OTU5581,Fungi,Ascomycota,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5598,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Pholiota,,,wood_saprotroph,litter_saprotroph,,,wood_pathogen,"wood,leaf/fruit/seed",white_rot,non-aquatic,,,filamentous_mycelium,agaricoid,gills,,,,,white_rot,agaricoid
OTU5599,Fungi,Rozellomycota,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5600,Fungi,,,,,,,,,,,,,,,,,,,,,,,,,,
OTU5604,Fungi,Ascomycota,Pezizomycetes,Pezizales,Morchellaceae,Morchella,,,soil_saprotroph,root-associated,,root-associated,root-associated,"roots,soil",,non-aquatic,,,filamentous_mycelium,apothecium_(hymenium_on_surface),smooth,,,,,,apothecium_(hymenium_on_surface)
